,Time,Type,Price,Volume
1070,16.275,bid,332,14
1071,16.275,bid,331,2
1072,16.275,bid,330,4
1073,16.275,bid,305,1
1074,16.275,bid,299,10
1075,16.275,bid,298,4
1076,16.275,bid,293,3
1077,16.275,bid,287,10
1078,16.275,bid,54,1
1079,16.275,ask,347,4
1080,16.275,ask,351,3
1081,16.275,ask,356,2
1082,16.275,ask,358,3
1083,16.275,ask,372,5
1084,16.275,ask,519,3
1085,16.275,ask,584,5
1086,16.306,bid,337,3
1087,16.306,bid,336,9
1088,16.306,bid,333,2
1089,16.306,bid,332,14
1090,16.306,bid,331,2
1091,16.306,bid,330,4
1092,16.306,bid,305,1
1093,16.306,bid,299,10
1094,16.306,bid,298,4
1095,16.306,bid,293,3
1096,16.306,bid,287,10
1097,16.306,bid,54,1
1098,16.306,ask,347,4
1099,16.306,ask,351,3
1100,16.306,ask,354,2
1101,16.306,ask,356,2
1102,16.306,ask,358,3
1103,16.306,ask,372,5
1104,16.306,ask,519,3
1105,16.306,ask,584,5
1106,16.399,bid,337,1
1107,16.399,bid,336,9
1108,16.399,bid,333,2
1109,16.399,bid,332,14
1110,16.399,bid,331,2
1111,16.399,bid,330,4
1112,16.399,bid,305,1
1113,16.399,bid,299,10
1114,16.399,bid,298,4
1115,16.399,bid,293,3
1116,16.399,bid,287,10
1117,16.399,bid,149,2
1118,16.399,bid,54,1
1119,16.399,ask,347,4
1120,16.399,ask,351,3
1121,16.399,ask,354,2
1122,16.399,ask,356,2
1123,16.399,ask,358,3
1124,16.399,ask,372,5
1125,16.399,ask,519,3
1126,16.399,ask,584,5
1127,16.461,bid,337,1
1128,16.461,bid,336,9
1129,16.461,bid,333,2
1130,16.461,bid,332,14
1131,16.461,bid,331,2
1132,16.461,bid,330,4
1133,16.461,bid,305,1
1134,16.461,bid,299,10
1135,16.461,bid,298,4
1136,16.461,bid,293,3
1137,16.461,bid,149,2
1138,16.461,bid,123,10
1139,16.461,bid,54,1
1140,16.461,ask,347,4
1141,16.461,ask,351,3
1142,16.461,ask,354,2
1143,16.461,ask,356,2
1144,16.461,ask,358,3
1145,16.461,ask,372,5
1146,16.461,ask,519,3
1147,16.461,ask,584,5
1148,16.554,bid,337,1
1149,16.554,bid,336,9
1150,16.554,bid,333,2
1151,16.554,bid,332,14
1152,16.554,bid,331,2
1153,16.554,bid,330,4
1154,16.554,bid,305,1
1155,16.554,bid,299,10
1156,16.554,bid,298,4
1157,16.554,bid,293,3
1158,16.554,bid,149,2
1159,16.554,bid,123,10
1160,16.554,bid,54,1
1161,16.554,ask,347,4
1162,16.554,ask,351,3
1163,16.554,ask,354,2
1164,16.554,ask,356,2
1165,16.554,ask,358,3
1166,16.554,ask,372,5
1167,16.554,ask,519,3
1168,16.554,ask,628,5
1169,16.585,bid,337,1
1170,16.585,bid,336,9
1171,16.585,bid,333,2
1172,16.585,bid,332,14
1173,16.585,bid,331,2
1174,16.585,bid,330,4
1175,16.585,bid,305,1
1176,16.585,bid,299,10
1177,16.585,bid,298,4
1178,16.585,bid,293,3
1179,16.585,bid,149,2
1180,16.585,bid,123,10
1181,16.585,bid,23,1
1182,16.585,ask,347,4
1183,16.585,ask,351,3
1184,16.585,ask,354,2
1185,16.585,ask,356,2
1186,16.585,ask,358,3
1187,16.585,ask,372,5
1188,16.585,ask,519,3
1189,16.585,ask,628,5
1190,16.616,bid,337,1
1191,16.616,bid,336,9
1192,16.616,bid,333,2
1193,16.616,bid,332,14
1194,16.616,bid,331,2
1195,16.616,bid,330,4
1196,16.616,bid,305,1
1197,16.616,bid,299,10
1198,16.616,bid,298,4
1199,16.616,bid,293,3
1200,16.616,bid,149,2
1201,16.616,bid,123,10
1202,16.616,bid,23,1
1203,16.616,ask,346,3
1204,16.616,ask,347,4
1205,16.616,ask,354,2
1206,16.616,ask,356,2
1207,16.616,ask,358,3
1208,16.616,ask,372,5
1209,16.616,ask,519,3
1210,16.616,ask,628,5
1211,16.678,bid,337,1
1212,16.678,bid,336,9
1213,16.678,bid,333,2
1214,16.678,bid,332,14
1215,16.678,bid,331,2
1216,16.678,bid,330,4
1217,16.678,bid,305,1
1218,16.678,bid,299,10
1219,16.678,bid,298,4
1220,16.678,bid,149,2
1221,16.678,bid,123,10
1222,16.678,bid,82,3
1223,16.678,bid,23,1
1224,16.678,ask,346,3
1225,16.678,ask,347,4
1226,16.678,ask,354,2
1227,16.678,ask,356,2
1228,16.678,ask,358,3
1229,16.678,ask,372,5
1230,16.678,ask,519,3
1231,16.678,ask,628,5
1232,16.771,bid,337,1
1233,16.771,bid,336,9
1234,16.771,bid,333,2
1235,16.771,bid,332,14
1236,16.771,bid,331,2
1237,16.771,bid,330,4
1238,16.771,bid,305,1
1239,16.771,bid,299,10
1240,16.771,bid,298,4
1241,16.771,bid,149,2
1242,16.771,bid,123,10
1243,16.771,bid,82,3
1244,16.771,bid,23,1
1245,16.771,ask,346,3
1246,16.771,ask,347,4
1247,16.771,ask,354,2
1248,16.771,ask,356,2
1249,16.771,ask,359,3
1250,16.771,ask,372,5
1251,16.771,ask,519,3
1252,16.771,ask,628,5
1253,16.864,bid,337,1
1254,16.864,bid,336,9
1255,16.864,bid,333,2
1256,16.864,bid,332,14
1257,16.864,bid,331,2
1258,16.864,bid,330,4
1259,16.864,bid,305,1
1260,16.864,bid,299,10
1261,16.864,bid,298,4
1262,16.864,bid,149,2
1263,16.864,bid,82,3
1264,16.864,bid,74,10
1265,16.864,bid,23,1
1266,16.864,ask,346,3
1267,16.864,ask,347,4
1268,16.864,ask,354,2
1269,16.864,ask,356,2
1270,16.864,ask,359,3
1271,16.864,ask,372,5
1272,16.864,ask,519,3
1273,16.864,ask,628,5
1274,16.988,bid,337,1
1275,16.988,bid,336,9
1276,16.988,bid,333,2
1277,16.988,bid,332,14
1278,16.988,bid,331,2
1279,16.988,bid,330,4
1280,16.988,bid,305,1
1281,16.988,bid,299,10
1282,16.988,bid,298,4
1283,16.988,bid,149,2
1284,16.988,bid,82,3
1285,16.988,bid,74,10
1286,16.988,bid,23,1
1287,16.988,ask,346,3
1288,16.988,ask,347,4
1289,16.988,ask,354,4
1290,16.988,ask,359,3
1291,16.988,ask,372,5
1292,16.988,ask,519,3
1293,16.988,ask,628,5
1294,17.019,bid,337,1
1295,17.019,bid,336,9
1296,17.019,bid,333,2
1297,17.019,bid,332,14
1298,17.019,bid,331,2
1299,17.019,bid,330,4
1300,17.019,bid,305,1
1301,17.019,bid,299,10
1302,17.019,bid,298,4
1303,17.019,bid,149,2
1304,17.019,bid,82,3
1305,17.019,bid,74,10
1306,17.019,bid,23,1
1307,17.019,ask,346,3
1308,17.019,ask,347,4
1309,17.019,ask,354,4
1310,17.019,ask,359,3
1311,17.019,ask,371,5
1312,17.019,ask,519,3
1313,17.019,ask,628,5
1314,17.05,bid,337,1
1315,17.05,bid,336,9
1316,17.05,bid,333,2
1317,17.05,bid,332,14
1318,17.05,bid,331,2
1319,17.05,bid,330,4
1320,17.05,bid,305,1
1321,17.05,bid,299,10
1322,17.05,bid,298,4
1323,17.05,bid,230,3
1324,17.05,bid,149,2
1325,17.05,bid,74,10
1326,17.05,bid,23,1
1327,17.05,ask,346,3
1328,17.05,ask,347,4
1329,17.05,ask,354,4
1330,17.05,ask,359,3
1331,17.05,ask,371,5
1332,17.05,ask,519,3
1333,17.05,ask,628,5
1334,17.081,bid,337,1
1335,17.081,bid,336,9
1336,17.081,bid,333,2
1337,17.081,bid,332,14
1338,17.081,bid,331,2
1339,17.081,bid,330,4
1340,17.081,bid,305,1
1341,17.081,bid,299,10
1342,17.081,bid,298,4
1343,17.081,bid,230,3
1344,17.081,bid,149,2
1345,17.081,bid,74,10
1346,17.081,bid,23,1
1347,17.081,ask,346,3
1348,17.081,ask,347,4
1349,17.081,ask,354,2
1350,17.081,ask,359,3
1351,17.081,ask,371,5
1352,17.081,ask,480,2
1353,17.081,ask,519,3
1354,17.081,ask,628,5
1355,17.143,bid,337,1
1356,17.143,bid,336,9
1357,17.143,bid,333,2
1358,17.143,bid,332,14
1359,17.143,bid,331,2
1360,17.143,bid,330,4
1361,17.143,bid,305,1
1362,17.143,bid,299,10
1363,17.143,bid,298,4
1364,17.143,bid,230,3
1365,17.143,bid,105,2
1366,17.143,bid,74,10
1367,17.143,bid,23,1
1368,17.143,ask,346,3
1369,17.143,ask,347,4
1370,17.143,ask,354,2
1371,17.143,ask,359,3
1372,17.143,ask,371,5
1373,17.143,ask,480,2
1374,17.143,ask,519,3
1375,17.143,ask,628,5
1376,17.36,bid,337,1
1377,17.36,bid,336,9
1378,17.36,bid,333,2
1379,17.36,bid,332,14
1380,17.36,bid,331,2
1381,17.36,bid,330,4
1382,17.36,bid,305,1
1383,17.36,bid,299,10
1384,17.36,bid,298,4
1385,17.36,bid,230,3
1386,17.36,bid,105,2
1387,17.36,bid,74,10
1388,17.36,bid,23,1
1389,17.36,ask,345,1
1390,17.36,ask,346,3
1391,17.36,ask,347,4
1392,17.36,ask,354,2
1393,17.36,ask,359,3
1394,17.36,ask,371,5
1395,17.36,ask,480,2
1396,17.36,ask,519,3
1397,17.36,ask,628,5
1398,17.391,bid,337,1
1399,17.391,bid,336,9
1400,17.391,bid,333,2
1401,17.391,bid,332,14
1402,17.391,bid,331,2
1403,17.391,bid,330,4
1404,17.391,bid,305,1
1405,17.391,bid,299,10
1406,17.391,bid,298,4
1407,17.391,bid,230,3
1408,17.391,bid,105,2
1409,17.391,bid,74,10
1410,17.391,bid,20,1
1411,17.391,ask,345,1
1412,17.391,ask,346,3
1413,17.391,ask,347,4
1414,17.391,ask,354,2
1415,17.391,ask,359,3
1416,17.391,ask,371,5
1417,17.391,ask,480,2
1418,17.391,ask,519,3
1419,17.391,ask,628,5
1420,17.422,bid,337,1
1421,17.422,bid,336,9
1422,17.422,bid,333,2
1423,17.422,bid,332,14
1424,17.422,bid,331,2
1425,17.422,bid,330,4
1426,17.422,bid,305,1
1427,17.422,bid,299,10
1428,17.422,bid,298,4
1429,17.422,bid,230,3
1430,17.422,bid,105,2
1431,17.422,bid,74,10
1432,17.422,bid,20,1
1433,17.422,ask,345,1
1434,17.422,ask,346,3
1435,17.422,ask,347,4
1436,17.422,ask,354,2
1437,17.422,ask,359,3
1438,17.422,ask,370,5
1439,17.422,ask,480,2
1440,17.422,ask,519,3
1441,17.422,ask,628,5
1442,17.515,bid,337,1
1443,17.515,bid,336,9
1444,17.515,bid,333,2
1445,17.515,bid,332,14
1446,17.515,bid,331,2
1447,17.515,bid,330,4
1448,17.515,bid,305,1
1449,17.515,bid,299,10
1450,17.515,bid,298,4
1451,17.515,bid,230,3
1452,17.515,bid,105,2
1453,17.515,bid,74,10
1454,17.515,bid,20,1
1455,17.515,ask,345,1
1456,17.515,ask,346,3
1457,17.515,ask,347,4
1458,17.515,ask,354,2
1459,17.515,ask,360,3
1460,17.515,ask,370,5
1461,17.515,ask,480,2
1462,17.515,ask,519,3
1463,17.515,ask,628,5
1464,17.546,bid,337,1
1465,17.546,bid,336,9
1466,17.546,bid,333,2
1467,17.546,bid,332,14
1468,17.546,bid,331,2
1469,17.546,bid,330,4
1470,17.546,bid,305,1
1471,17.546,bid,299,10
1472,17.546,bid,298,4
1473,17.546,bid,230,3
1474,17.546,bid,105,2
1475,17.546,bid,74,10
1476,17.546,bid,20,1
1477,17.546,ask,345,1
1478,17.546,ask,346,3
1479,17.546,ask,347,4
1480,17.546,ask,354,2
1481,17.546,ask,360,3
1482,17.546,ask,370,5
1483,17.546,ask,386,5
1484,17.546,ask,480,2
1485,17.546,ask,519,3
1486,17.577,bid,337,1
1487,17.577,bid,336,9
1488,17.577,bid,333,2
1489,17.577,bid,332,14
1490,17.577,bid,331,2
1491,17.577,bid,330,4
1492,17.577,bid,305,1
1493,17.577,bid,299,10
1494,17.577,bid,298,4
1495,17.577,bid,230,3
1496,17.577,bid,105,2
1497,17.577,bid,74,10
1498,17.577,bid,20,1
1499,17.577,ask,345,1
1500,17.577,ask,346,3
1501,17.577,ask,347,4
1502,17.577,ask,351,2
1503,17.577,ask,360,3
1504,17.577,ask,370,5
1505,17.577,ask,386,5
1506,17.577,ask,480,2
1507,17.577,ask,519,3
1508,17.608,bid,337,1
1509,17.608,bid,336,9
1510,17.608,bid,333,2
1511,17.608,bid,332,14
1512,17.608,bid,331,2
1513,17.608,bid,330,4
1514,17.608,bid,305,1
1515,17.608,bid,299,10
1516,17.608,bid,298,4
1517,17.608,bid,198,3
1518,17.608,bid,105,2
1519,17.608,bid,74,10
1520,17.608,bid,20,1
1521,17.608,ask,345,1
1522,17.608,ask,346,3
1523,17.608,ask,347,4
1524,17.608,ask,351,2
1525,17.608,ask,360,3
1526,17.608,ask,370,5
1527,17.608,ask,386,5
1528,17.608,ask,480,2
1529,17.608,ask,519,3
1530,17.67,bid,337,1
1531,17.67,bid,336,9
1532,17.67,bid,333,2
1533,17.67,bid,332,14
1534,17.67,bid,331,2
1535,17.67,bid,330,4
1536,17.67,bid,305,1
1537,17.67,bid,299,10
1538,17.67,bid,298,4
1539,17.67,bid,105,2
1540,17.67,bid,74,10
1541,17.67,bid,20,1
1542,17.67,bid,8,3
1543,17.67,ask,345,1
1544,17.67,ask,346,3
1545,17.67,ask,347,4
1546,17.67,ask,351,2
1547,17.67,ask,360,3
1548,17.67,ask,370,5
1549,17.67,ask,386,5
1550,17.67,ask,480,2
1551,17.67,ask,519,3
1552,17.701,bid,337,1
1553,17.701,bid,336,9
1554,17.701,bid,333,2
1555,17.701,bid,332,14
1556,17.701,bid,331,2
1557,17.701,bid,330,4
1558,17.701,bid,305,1
1559,17.701,bid,299,10
1560,17.701,bid,298,4
1561,17.701,bid,238,10
1562,17.701,bid,105,2
1563,17.701,bid,20,1
1564,17.701,bid,8,3
1565,17.701,ask,345,1
1566,17.701,ask,346,3
1567,17.701,ask,347,4
1568,17.701,ask,351,2
1569,17.701,ask,360,3
1570,17.701,ask,370,5
1571,17.701,ask,386,5
1572,17.701,ask,480,2
1573,17.701,ask,519,3
1574,17.794,bid,337,1
1575,17.794,bid,336,9
1576,17.794,bid,333,2
1577,17.794,bid,332,14
1578,17.794,bid,331,2
1579,17.794,bid,330,4
1580,17.794,bid,305,1
1581,17.794,bid,299,10
1582,17.794,bid,298,4
1583,17.794,bid,238,10
1584,17.794,bid,105,2
1585,17.794,bid,20,1
1586,17.794,bid,8,3
1587,17.794,ask,345,1
1588,17.794,ask,346,3
1589,17.794,ask,347,4
1590,17.794,ask,351,2
1591,17.794,ask,360,3
1592,17.794,ask,370,5
1593,17.794,ask,386,5
1594,17.794,ask,480,2
1595,17.794,ask,613,3
1596,17.887,bid,337,1
1597,17.887,bid,336,9
1598,17.887,bid,333,2
1599,17.887,bid,332,14
1600,17.887,bid,331,2
1601,17.887,bid,330,4
1602,17.887,bid,315,10
1603,17.887,bid,305,1
1604,17.887,bid,299,10
1605,17.887,bid,298,4
1606,17.887,bid,105,2
1607,17.887,bid,20,1
1608,17.887,bid,8,3
1609,17.887,ask,345,1
1610,17.887,ask,346,3
1611,17.887,ask,347,4
1612,17.887,ask,351,2
1613,17.887,ask,360,3
1614,17.887,ask,370,5
1615,17.887,ask,386,5
1616,17.887,ask,480,2
1617,17.887,ask,613,3
1618,17.918,bid,337,1
1619,17.918,bid,336,9
1620,17.918,bid,333,2
1621,17.918,bid,332,14
1622,17.918,bid,331,2
1623,17.918,bid,330,4
1624,17.918,bid,315,10
1625,17.918,bid,305,1
1626,17.918,bid,299,10
1627,17.918,bid,298,4
1628,17.918,bid,202,2
1629,17.918,bid,20,1
1630,17.918,bid,8,3
1631,17.918,ask,345,1
1632,17.918,ask,346,3
1633,17.918,ask,347,4
1634,17.918,ask,351,2
1635,17.918,ask,360,3
1636,17.918,ask,370,5
1637,17.918,ask,386,5
1638,17.918,ask,480,2
1639,17.918,ask,613,3
1640,18.135,bid,337,1
1641,18.135,bid,336,9
1642,18.135,bid,333,2
1643,18.135,bid,332,14
1644,18.135,bid,331,2
1645,18.135,bid,330,4
1646,18.135,bid,315,10
1647,18.135,bid,305,1
1648,18.135,bid,299,10
1649,18.135,bid,298,4
1650,18.135,bid,202,2
1651,18.135,bid,20,1
1652,18.135,bid,8,3
1653,18.135,ask,344,1
1654,18.135,ask,345,1
1655,18.135,ask,346,3
1656,18.135,ask,347,4
1657,18.135,ask,351,2
1658,18.135,ask,360,3
1659,18.135,ask,370,5
1660,18.135,ask,386,5
1661,18.135,ask,480,2
1662,18.135,ask,613,3
1663,18.166,bid,337,1
1664,18.166,bid,336,9
1665,18.166,bid,333,2
1666,18.166,bid,332,14
1667,18.166,bid,331,2
1668,18.166,bid,330,4
1669,18.166,bid,305,1
1670,18.166,bid,299,10
1671,18.166,bid,298,4
1672,18.166,bid,245,10
1673,18.166,bid,202,2
1674,18.166,bid,20,1
1675,18.166,bid,8,3
1676,18.166,ask,344,1
1677,18.166,ask,345,1
1678,18.166,ask,346,3
1679,18.166,ask,347,4
1680,18.166,ask,351,2
1681,18.166,ask,360,3
1682,18.166,ask,370,5
1683,18.166,ask,386,5
1684,18.166,ask,480,2
1685,18.166,ask,613,3
1686,18.197,bid,337,1
1687,18.197,bid,336,9
1688,18.197,bid,333,2
1689,18.197,bid,332,14
1690,18.197,bid,331,2
1691,18.197,bid,330,4
1692,18.197,bid,305,1
1693,18.197,bid,301,3
1694,18.197,bid,299,10
1695,18.197,bid,298,4
1696,18.197,bid,245,10
1697,18.197,bid,202,2
1698,18.197,bid,20,1
1699,18.197,ask,344,1
1700,18.197,ask,345,1
1701,18.197,ask,346,3
1702,18.197,ask,347,4
1703,18.197,ask,351,2
1704,18.197,ask,360,3
1705,18.197,ask,370,5
1706,18.197,ask,386,5
1707,18.197,ask,480,2
1708,18.197,ask,613,3
1709,18.228,bid,337,1
1710,18.228,bid,336,9
1711,18.228,bid,333,2
1712,18.228,bid,332,14
1713,18.228,bid,331,2
1714,18.228,bid,330,4
1715,18.228,bid,305,1
1716,18.228,bid,301,3
1717,18.228,bid,299,10
1718,18.228,bid,298,4
1719,18.228,bid,245,10
1720,18.228,bid,202,2
1721,18.228,bid,20,1
1722,18.228,ask,344,1
1723,18.228,ask,345,1
1724,18.228,ask,346,3
1725,18.228,ask,347,4
1726,18.228,ask,349,2
1727,18.228,ask,360,3
1728,18.228,ask,370,5
1729,18.228,ask,386,5
1730,18.228,ask,480,2
1731,18.228,ask,613,3
1732,18.29,bid,337,1
1733,18.29,bid,336,9
1734,18.29,bid,333,2
1735,18.29,bid,332,14
1736,18.29,bid,331,2
1737,18.29,bid,330,4
1738,18.29,bid,305,1
1739,18.29,bid,301,3
1740,18.29,bid,299,10
1741,18.29,bid,298,4
1742,18.29,bid,245,10
1743,18.29,bid,202,2
1744,18.29,bid,20,1
1745,18.29,ask,344,1
1746,18.29,ask,345,1
1747,18.29,ask,346,3
1748,18.29,ask,347,4
1749,18.29,ask,349,2
1750,18.29,ask,361,3
1751,18.29,ask,370,5
1752,18.29,ask,386,5
1753,18.29,ask,480,2
1754,18.29,ask,613,3
1755,18.321,bid,338,1
1756,18.321,bid,337,1
1757,18.321,bid,336,9
1758,18.321,bid,333,2
1759,18.321,bid,332,14
1760,18.321,bid,331,2
1761,18.321,bid,330,4
1762,18.321,bid,305,1
1763,18.321,bid,301,3
1764,18.321,bid,299,10
1765,18.321,bid,298,4
1766,18.321,bid,245,10
1767,18.321,bid,202,2
1768,18.321,bid,20,1
1769,18.321,ask,344,1
1770,18.321,ask,345,1
1771,18.321,ask,346,3
1772,18.321,ask,347,4
1773,18.321,ask,349,2
1774,18.321,ask,361,3
1775,18.321,ask,370,5
1776,18.321,ask,386,5
1777,18.321,ask,480,2
1778,18.321,ask,613,3
1779,18.352,bid,337,1
1780,18.352,bid,336,9
1781,18.352,bid,333,2
1782,18.352,bid,332,14
1783,18.352,bid,331,2
1784,18.352,bid,330,4
1785,18.352,bid,305,1
1786,18.352,bid,301,3
1787,18.352,bid,299,10
1788,18.352,bid,298,4
1789,18.352,bid,245,10
1790,18.352,bid,202,2
1791,18.352,bid,20,1
1792,18.352,ask,344,1
1793,18.352,ask,345,1
1794,18.352,ask,346,3
1795,18.352,ask,347,4
1796,18.352,ask,349,2
1797,18.352,ask,361,3
1798,18.352,ask,370,5
1799,18.352,ask,386,5
1800,18.352,ask,480,2
1801,18.352,ask,613,3
1802,18.383,bid,337,1
1803,18.383,bid,336,9
1804,18.383,bid,333,2
1805,18.383,bid,332,14
1806,18.383,bid,331,2
1807,18.383,bid,330,4
1808,18.383,bid,310,1
1809,18.383,bid,301,3
1810,18.383,bid,299,10
1811,18.383,bid,298,4
1812,18.383,bid,245,10
1813,18.383,bid,202,2
1814,18.383,bid,20,1
1815,18.383,ask,344,1
1816,18.383,ask,345,1
1817,18.383,ask,346,3
1818,18.383,ask,347,4
1819,18.383,ask,349,2
1820,18.383,ask,361,3
1821,18.383,ask,370,5
1822,18.383,ask,386,5
1823,18.383,ask,480,2
1824,18.383,ask,613,3
1825,18.445,bid,337,1
1826,18.445,bid,336,9
1827,18.445,bid,333,2
1828,18.445,bid,332,14
1829,18.445,bid,331,2
1830,18.445,bid,330,4
1831,18.445,bid,310,1
1832,18.445,bid,301,3
1833,18.445,bid,299,10
1834,18.445,bid,298,4
1835,18.445,bid,245,10
1836,18.445,bid,202,2
1837,18.445,bid,20,1
1838,18.445,ask,343,1
1839,18.445,ask,344,1
1840,18.445,ask,346,3
1841,18.445,ask,347,4
1842,18.445,ask,349,2
1843,18.445,ask,361,3
1844,18.445,ask,370,5
1845,18.445,ask,386,5
1846,18.445,ask,480,2
1847,18.445,ask,613,3
1848,18.476,bid,337,1
1849,18.476,bid,336,9
1850,18.476,bid,333,2
1851,18.476,bid,332,14
1852,18.476,bid,331,2
1853,18.476,bid,330,4
1854,18.476,bid,310,1
1855,18.476,bid,301,3
1856,18.476,bid,299,10
1857,18.476,bid,298,4
1858,18.476,bid,245,10
1859,18.476,bid,202,2
1860,18.476,bid,20,1
1861,18.476,ask,343,1
1862,18.476,ask,344,1
1863,18.476,ask,346,3
1864,18.476,ask,347,4
1865,18.476,ask,349,2
1866,18.476,ask,361,3
1867,18.476,ask,370,5
1868,18.476,ask,386,5
1869,18.476,ask,480,2
1870,18.476,ask,570,3
1871,18.507,bid,337,1
1872,18.507,bid,336,9
1873,18.507,bid,333,2
1874,18.507,bid,332,14
1875,18.507,bid,331,2
1876,18.507,bid,330,4
1877,18.507,bid,310,1
1878,18.507,bid,301,3
1879,18.507,bid,299,10
1880,18.507,bid,298,4
1881,18.507,bid,245,10
1882,18.507,bid,202,2
1883,18.507,bid,20,1
1884,18.507,ask,342,1
1885,18.507,ask,343,1
1886,18.507,ask,346,3
1887,18.507,ask,347,4
1888,18.507,ask,349,2
1889,18.507,ask,361,3
1890,18.507,ask,370,5
1891,18.507,ask,386,5
1892,18.507,ask,480,2
1893,18.507,ask,570,3
1894,18.755,bid,337,1
1895,18.755,bid,336,9
1896,18.755,bid,333,2
1897,18.755,bid,332,14
1898,18.755,bid,331,2
1899,18.755,bid,330,4
1900,18.755,bid,310,1
1901,18.755,bid,301,3
1902,18.755,bid,299,10
1903,18.755,bid,298,4
1904,18.755,bid,245,10
1905,18.755,bid,206,2
1906,18.755,bid,20,1
1907,18.755,ask,342,1
1908,18.755,ask,343,1
1909,18.755,ask,346,3
1910,18.755,ask,347,4
1911,18.755,ask,349,2
1912,18.755,ask,361,3
1913,18.755,ask,370,5
1914,18.755,ask,386,5
1915,18.755,ask,480,2
1916,18.755,ask,570,3
1917,18.848,bid,337,1
1918,18.848,bid,336,9
1919,18.848,bid,333,2
1920,18.848,bid,332,14
1921,18.848,bid,331,2
1922,18.848,bid,330,4
1923,18.848,bid,310,1
1924,18.848,bid,301,3
1925,18.848,bid,299,10
1926,18.848,bid,298,4
1927,18.848,bid,245,10
1928,18.848,bid,206,2
1929,18.848,bid,20,1
1930,18.848,ask,341,3
1931,18.848,ask,342,1
1932,18.848,ask,343,1
1933,18.848,ask,347,4
1934,18.848,ask,349,2
1935,18.848,ask,361,3
1936,18.848,ask,370,5
1937,18.848,ask,386,5
1938,18.848,ask,480,2
1939,18.848,ask,570,3
1940,18.879,bid,337,1
1941,18.879,bid,336,9
1942,18.879,bid,333,2
1943,18.879,bid,332,14
1944,18.879,bid,331,2
1945,18.879,bid,330,4
1946,18.879,bid,310,1
1947,18.879,bid,301,3
1948,18.879,bid,299,10
1949,18.879,bid,298,4
1950,18.879,bid,245,10
1951,18.879,bid,206,2
1952,18.879,bid,20,1
1953,18.879,ask,341,3
1954,18.879,ask,342,1
1955,18.879,ask,343,1
1956,18.879,ask,347,4
1957,18.879,ask,349,2
1958,18.879,ask,357,3
1959,18.879,ask,370,5
1960,18.879,ask,386,5
1961,18.879,ask,480,2
1962,18.879,ask,570,3
1963,18.941,bid,337,1
1964,18.941,bid,336,9
1965,18.941,bid,333,2
1966,18.941,bid,332,14
1967,18.941,bid,331,2
1968,18.941,bid,330,4
1969,18.941,bid,310,1
1970,18.941,bid,301,3
1971,18.941,bid,299,10
1972,18.941,bid,298,4
1973,18.941,bid,245,10
1974,18.941,bid,206,2
1975,18.941,bid,20,1
1976,18.941,ask,341,3
1977,18.941,ask,342,1
1978,18.941,ask,343,1
1979,18.941,ask,347,4
1980,18.941,ask,352,2
1981,18.941,ask,357,3
1982,18.941,ask,370,5
1983,18.941,ask,386,5
1984,18.941,ask,480,2
1985,18.941,ask,570,3
1986,18.972,bid,337,1
1987,18.972,bid,336,9
1988,18.972,bid,333,2
1989,18.972,bid,332,14
1990,18.972,bid,331,2
1991,18.972,bid,330,4
1992,18.972,bid,310,1
1993,18.972,bid,305,10
1994,18.972,bid,301,3
1995,18.972,bid,298,4
1996,18.972,bid,245,10
1997,18.972,bid,206,2
1998,18.972,bid,20,1
1999,18.972,ask,341,3
2000,18.972,ask,342,1
2001,18.972,ask,343,1
2002,18.972,ask,347,4
2003,18.972,ask,352,2
2004,18.972,ask,357,3
2005,18.972,ask,370,5
2006,18.972,ask,386,5
2007,18.972,ask,480,2
2008,18.972,ask,570,3
2009,19.034,bid,337,1
2010,19.034,bid,336,9
2011,19.034,bid,333,2
2012,19.034,bid,332,14
2013,19.034,bid,331,2
2014,19.034,bid,330,4
2015,19.034,bid,310,1
2016,19.034,bid,305,10
2017,19.034,bid,301,3
2018,19.034,bid,298,4
2019,19.034,bid,245,10
2020,19.034,bid,20,1
2021,19.034,bid,2,2
2022,19.034,ask,341,3
2023,19.034,ask,342,1
2024,19.034,ask,343,1
2025,19.034,ask,347,4
2026,19.034,ask,352,2
2027,19.034,ask,357,3
2028,19.034,ask,370,5
2029,19.034,ask,386,5
2030,19.034,ask,480,2
2031,19.034,ask,570,3
2032,19.065,bid,337,1
2033,19.065,bid,336,9
2034,19.065,bid,333,2
2035,19.065,bid,332,14
2036,19.065,bid,331,2
2037,19.065,bid,330,4
2038,19.065,bid,310,1
2039,19.065,bid,305,10
2040,19.065,bid,301,3
2041,19.065,bid,298,4
2042,19.065,bid,245,10
2043,19.065,bid,20,1
2044,19.065,bid,2,2
2045,19.065,ask,341,3
2046,19.065,ask,342,1
2047,19.065,ask,343,1
2048,19.065,ask,347,4
2049,19.065,ask,352,2
2050,19.065,ask,357,3
2051,19.065,ask,370,5
2052,19.065,ask,386,5
2053,19.065,ask,570,3
2054,19.065,ask,721,2
2055,19.096,bid,337,1
2056,19.096,bid,336,9
2057,19.096,bid,333,2
2058,19.096,bid,332,14
2059,19.096,bid,331,2
2060,19.096,bid,330,4
2061,19.096,bid,310,1
2062,19.096,bid,305,10
2063,19.096,bid,301,3
2064,19.096,bid,298,4
2065,19.096,bid,245,10
2066,19.096,bid,20,1
2067,19.096,bid,2,2
2068,19.096,ask,340,1
