Time,Type,Price,Volume
633.33,ask,639,4
633.33,bid,149,2
634.167,ask,703,2
634.167,bid,149,2
635.004,ask,605,2
635.004,bid,67,1
636.027,ask,715,4
636.027,bid,211,16
637.05,ask,717,2
637.05,bid,90,2
638.011,ask,711,4
638.011,bid,208,16
639.003,ask,699,2
639.003,bid,28,16
640.026,ask,610,2
640.026,bid,28,16
641.049,ask,452,5
641.049,bid,28,16
642.041,ask,361,2
642.041,bid,194,16
643.188,ask,693,5
643.188,bid,126,2
644.025,ask,367,1
644.025,bid,75,1
645.11,ask,368,5
645.11,bid,283,1
646.009,ask,368,2
646.009,bid,353,2
647.001,ask,680,5
647.001,bid,142,1
648.086,ask,792,4
648.086,bid,142,1
649.047,ask,741,2
649.047,bid,158,1
650.101,ask,367,3
650.101,bid,349,2
651.0,ask,671,4
651.0,bid,160,1
652.023,ask,640,5
652.023,bid,212,2
653.046,ask,640,5
653.046,bid,58,2
654.007,ask,652,3
654.007,bid,93,1
655.278,ask,595,3
655.278,bid,129,1
656.053,ask,781,4
656.053,bid,112,1
657.2,ask,374,1
657.2,bid,354,11
658.006,ask,781,4
658.006,bid,307,1
659.091,ask,535,4
659.091,bid,346,2
660.083,ask,372,5
660.083,bid,187,2
661.013,ask,741,3
661.013,bid,300,1
662.005,ask,760,4
662.005,bid,335,5
663.028,ask,378,2
663.028,bid,367,10
664.051,ask,378,2
664.051,bid,369,7
665.012,ask,763,4
665.012,bid,202,1
666.004,ask,376,2
666.004,bid,283,1
667.058,ask,598,3
667.058,bid,298,1
668.143,ask,650,3
668.143,bid,132,1
669.042,ask,650,3
669.042,bid,11,1
670.158,ask,376,2
670.158,bid,199,1
671.057,ask,387,3
671.057,bid,246,1
672.018,ask,515,3
672.018,bid,246,1
673.165,ask,377,2
673.165,bid,117,1
674.002,ask,726,4
674.002,bid,246,1
675.087,ask,377,2
675.087,bid,353,4
676.017,ask,360,4
676.017,bid,242,1
677.009,ask,502,3
677.009,bid,242,1
678.032,ask,744,3
678.032,bid,356,5
679.024,ask,625,2
679.024,bid,182,1
680.016,ask,791,5
680.016,bid,21,1
681.039,ask,797,3
681.039,bid,70,5
682.093,ask,492,3
682.093,bid,62,2
683.178,ask,367,5
683.178,bid,350,1
684.015,ask,360,4
684.015,bid,9,2
685.007,ask,767,2
685.007,bid,107,1
686.061,ask,728,1
686.061,bid,9,2
687.022,ask,363,2
687.022,bid,347,3
688.107,ask,659,1
688.107,bid,90,5
689.006,ask,609,2
689.006,bid,213,5
690.029,ask,360,4
690.029,bid,213,5
691.021,ask,363,1
691.021,bid,258,1
692.013,ask,360,4
692.013,bid,87,2
693.129,ask,360,4
693.129,bid,113,1
694.028,ask,633,2
694.028,bid,258,5
695.051,ask,633,2
695.051,bid,356,7
696.043,ask,780,2
696.043,bid,65,5
697.066,ask,366,1
697.066,bid,301,1
698.12,ask,782,2
698.12,bid,6,5
699.143,ask,782,2
699.143,bid,10,1
700.073,ask,366,1
700.073,bid,238,1
701.034,ask,367,6
701.034,bid,359,1
702.057,ask,724,2
702.057,bid,24,1
703.049,ask,597,2
703.049,bid,118,1
704.01,ask,698,2
704.01,bid,37,4
705.002,ask,580,5
705.002,bid,51,2
706.118,ask,372,2
706.118,bid,38,1
707.017,ask,594,1
707.017,bid,348,1
708.009,ask,598,2
708.009,bid,112,1
709.032,ask,363,1
709.032,bid,342,1
710.055,ask,362,5
710.055,bid,122,2
711.016,ask,362,5
711.016,bid,163,2
712.008,ask,363,1
712.008,bid,137,1
713.062,ask,615,1
713.062,bid,140,4
714.147,ask,582,1
714.147,bid,191,1
715.201,ask,364,2
715.201,bid,126,1
716.1,ask,639,5
716.1,bid,261,4
717.03,ask,639,5
717.03,bid,177,1
718.053,ask,772,1
718.053,bid,177,1
719.076,ask,360,1
719.076,bid,341,5
720.068,ask,671,5
720.068,bid,33,5
721.091,ask,359,5
721.091,bid,33,5
722.083,ask,459,1
722.083,bid,336,2
723.075,ask,786,1
723.075,bid,33,5
724.439,ask,717,5
724.439,bid,53,4
725.09,ask,682,2
725.09,bid,53,4
726.051,ask,791,1
726.051,bid,242,4
727.012,ask,505,5
727.012,bid,331,3
728.097,ask,762,5
728.097,bid,193,3
729.027,ask,362,5
729.027,bid,335,1
730.019,ask,362,5
730.019,bid,171,3
731.011,ask,554,2
731.011,bid,360,4
732.034,ask,776,1
732.034,bid,18,3
733.119,ask,738,1
733.119,bid,158,3
734.142,ask,738,3
734.142,bid,172,3
735.041,ask,638,1
735.041,bid,176,3
736.002,ask,657,2
736.002,bid,176,3
737.149,ask,669,2
737.149,bid,335,1
738.11,ask,669,2
738.11,bid,33,3
739.071,ask,599,2
739.071,bid,33,3
740.063,ask,656,4
740.063,bid,33,3
741.055,ask,624,2
741.055,bid,171,3
742.078,ask,674,4
742.078,bid,59,3
743.163,ask,481,4
743.163,bid,344,2
744.062,ask,681,4
744.062,bid,77,3
745.023,ask,681,4
745.023,bid,193,3
746.108,ask,702,8
746.108,bid,222,3
747.193,ask,796,4
747.193,bid,40,3
748.061,ask,626,4
748.061,bid,202,1
749.115,ask,754,4
749.115,bid,6,1
750.076,ask,594,2
750.076,bid,191,3
751.006,ask,497,4
751.006,bid,256,3
752.122,ask,575,2
752.122,bid,229,2
753.021,ask,575,2
753.021,bid,81,3
754.013,ask,575,2
754.013,bid,64,3
755.036,ask,636,2
755.036,bid,14,3
756.059,ask,636,2
756.059,bid,117,1
757.051,ask,710,5
757.051,bid,67,3
758.012,ask,659,5
758.012,bid,90,7
759.128,ask,761,3
759.128,bid,79,7
760.12,ask,595,5
760.12,bid,79,7
761.019,ask,366,3
761.019,bid,350,2
762.073,ask,596,5
762.073,bid,62,7
763.034,ask,596,5
763.034,bid,25,1
764.026,ask,686,4
764.026,bid,47,1
765.018,ask,682,4
765.018,bid,76,1
766.01,ask,710,2
766.01,bid,5,7
767.095,ask,714,3
767.095,bid,81,7
768.118,ask,759,4
768.118,bid,81,7
769.048,ask,670,3
769.048,bid,3,1
770.009,ask,373,2
770.009,bid,62,7
771.032,ask,789,5
771.032,bid,86,3
772.148,ask,786,4
772.148,bid,137,1
773.016,ask,385,4
773.016,bid,77,1
774.008,ask,625,3
774.008,bid,54,2
775.031,ask,662,3
775.031,bid,81,1
776.054,ask,577,3
776.054,bid,81,1
777.015,ask,369,2
777.015,bid,81,1
778.007,ask,650,2
778.007,bid,137,2
779.03,ask,718,4
779.03,bid,72,1
780.022,ask,751,4
780.022,bid,19,1
781.076,ask,644,3
781.076,bid,11,1
782.006,ask,364,2
782.006,bid,11,1
783.029,ask,529,3
783.029,bid,11,1
784.052,ask,384,1
784.052,bid,39,1
785.013,ask,606,3
785.013,bid,102,1
786.005,ask,690,3
786.005,bid,34,2
787.028,ask,715,3
787.028,bid,34,2
788.144,ask,375,5
788.144,bid,258,1
789.136,ask,712,3
789.136,bid,145,1
790.035,ask,374,3
790.035,bid,165,1
791.058,ask,682,1
791.058,bid,100,2
792.05,ask,764,4
792.05,bid,62,2
793.042,ask,800,1
793.042,bid,353,4
794.127,ask,366,2
794.127,bid,101,1
795.057,ask,689,4
795.057,bid,101,1
796.018,ask,783,4
796.018,bid,29,1
797.01,ask,783,4
797.01,bid,307,2
798.033,ask,758,1
798.033,bid,27,5
799.025,ask,783,4
799.025,bid,353,6
800.141,ask,783,4
800.141,bid,177,5
801.071,ask,368,4
801.071,bid,163,2
802.032,ask,690,4
802.032,bid,241,5
803.055,ask,644,1
803.055,bid,331,3
804.109,ask,564,4
804.109,bid,103,5
805.194,ask,698,4
805.194,bid,91,1
806.0,ask,487,1
806.0,bid,51,13
807.023,ask,796,4
807.023,bid,69,3
808.108,ask,797,1
808.108,bid,84,13
809.007,ask,724,4
809.007,bid,33,2
810.061,ask,371,1
810.061,bid,35,2
811.177,ask,368,4
811.177,bid,34,2
812.138,ask,368,4
812.138,bid,34,2
813.099,ask,368,4
813.099,bid,34,2
814.06,ask,520,1
814.06,bid,80,1
815.176,ask,365,3
815.176,bid,25,3
816.044,ask,682,3
816.044,bid,34,3
817.005,ask,708,1
817.005,bid,42,2
818.059,ask,370,1
818.059,bid,347,4
819.175,ask,643,3
819.175,bid,264,2
820.322,ask,564,1
820.322,bid,229,1
821.128,ask,684,1
821.128,bid,90,4
822.027,ask,684,1
822.027,bid,58,1
823.081,ask,710,3
823.081,bid,321,4
824.042,ask,357,1
824.042,bid,341,1
825.003,ask,357,1
825.003,bid,330,1
826.088,ask,366,3
826.088,bid,340,12
827.297,ask,366,3
827.297,bid,327,1
828.165,ask,365,4
828.165,bid,37,1
829.002,ask,789,5
829.002,bid,37,1
830.025,ask,718,4
830.025,bid,295,1
831.234,ask,792,1
831.234,bid,109,1
832.071,ask,792,1
832.071,bid,109,1
833.001,ask,792,1
833.001,bid,93,1
834.055,ask,370,1
834.055,bid,139,12
835.171,ask,723,5
835.171,bid,81,1
836.039,ask,800,1
836.039,bid,61,1
837.0,ask,652,4
837.0,bid,308,1
838.116,ask,367,1
838.116,bid,338,6
839.108,ask,367,1
839.108,bid,101,1
840.007,ask,674,5
840.007,bid,101,1
841.061,ask,518,5
841.061,bid,101,1
842.084,ask,518,5
842.084,bid,93,1
843.076,ask,438,5
843.076,bid,114,6
844.006,ask,732,5
844.006,bid,114,6
845.029,ask,605,4
845.029,bid,114,6
846.052,ask,370,1
846.052,bid,4,12
847.106,ask,572,4
847.106,bid,4,12
848.005,ask,634,5
848.005,bid,4,12
849.121,ask,628,5
849.121,bid,4,12
850.02,ask,514,5
850.02,bid,83,12
851.043,ask,657,5
851.043,bid,148,12
852.035,ask,514,5
852.035,bid,150,1
853.027,ask,715,1
853.027,bid,123,1
854.05,ask,703,1
854.05,bid,97,12
855.011,ask,645,5
855.011,bid,48,1
856.065,ask,718,5
856.065,bid,44,1
857.057,ask,738,5
857.057,bid,345,5
858.08,ask,368,2
858.08,bid,60,5
859.072,ask,388,2
859.072,bid,60,5
860.002,ask,388,2
860.002,bid,86,12
861.025,ask,383,1
861.025,bid,355,6
862.048,ask,750,5
862.048,bid,353,1
863.102,ask,564,5
863.102,bid,73,5
864.001,ask,751,5
864.001,bid,92,6
865.272,ask,787,5
865.272,bid,27,6
866.016,ask,639,2
866.016,bid,27,6
867.008,ask,380,1
867.008,bid,89,3
868.093,ask,754,1
868.093,bid,70,5
869.054,ask,617,2
869.054,bid,141,3
870.015,ask,384,3
870.015,bid,141,3
871.162,ask,384,3
871.162,bid,141,3
872.092,ask,777,5
872.092,bid,142,5
873.332,ask,721,2
873.332,bid,8,3
874.014,ask,366,1
874.014,bid,8,3
875.161,ask,785,2
875.161,bid,117,5
876.06,ask,381,5
876.06,bid,117,5
877.021,ask,797,3
877.021,bid,138,6
878.044,ask,675,2
878.044,bid,14,3
879.098,ask,378,4
879.098,bid,98,3
880.028,ask,380,2
880.028,bid,98,3
881.113,ask,578,2
881.113,bid,98,3
882.167,ask,374,4
882.167,bid,52,2
883.035,ask,622,2
883.035,bid,13,3
884.12,ask,680,3
884.12,bid,197,3
885.019,ask,413,5
885.019,bid,72,2
886.073,ask,676,3
886.073,bid,224,6
887.282,ask,384,2
887.282,bid,7,6
888.212,ask,786,3
888.212,bid,104,13
889.08,ask,438,2
889.08,bid,60,6
890.041,ask,682,2
890.041,bid,39,2
891.064,ask,411,2
891.064,bid,11,13
892.025,ask,369,5
892.025,bid,150,3
893.11,ask,618,2
893.11,bid,58,2
894.04,ask,364,5
894.04,bid,58,2
895.001,ask,746,4
895.001,bid,359,1
896.241,ask,553,4
896.241,bid,89,8
897.047,ask,779,4
897.047,bid,89,8
898.008,ask,779,4
898.008,bid,95,8
899.031,ask,720,2
899.031,bid,284,2
900.054,ask,664,4
900.054,bid,25,2
901.077,ask,539,3
901.077,bid,77,3
902.038,ask,622,3
902.038,bid,106,3
903.061,ask,614,4
903.061,bid,7,1
904.208,ask,751,2
904.208,bid,88,3
905.076,ask,527,4
905.076,bid,10,2
906.068,ask,769,2
906.068,bid,185,1
907.246,ask,503,3
907.246,bid,2,3
908.021,ask,672,2
908.021,bid,69,3
909.013,ask,783,2
909.013,bid,69,3
910.005,ask,503,3
910.005,bid,10,3
911.028,ask,368,3
911.028,bid,10,3
912.144,ask,681,3
912.144,bid,56,3
913.043,ask,486,3
913.043,bid,170,1
914.035,ask,371,4
914.035,bid,105,9
915.244,ask,371,3
915.244,bid,20,8
916.019,ask,369,3
916.019,bid,20,8
917.042,ask,700,1
917.042,bid,103,9
918.003,ask,749,3
918.003,bid,58,9
919.026,ask,382,1
919.026,bid,58,9
920.018,ask,379,5
920.018,bid,183,9
921.01,ask,373,4
921.01,bid,53,9
922.033,ask,375,2
922.033,bid,21,3
923.025,ask,370,2
923.025,bid,21,3
924.048,ask,379,5
924.048,bid,361,1
925.164,ask,371,4
925.164,bid,21,3
926.001,ask,382,1
926.001,bid,77,9
927.055,ask,363,4
927.055,bid,10,9
928.016,ask,768,1
928.016,bid,42,9
929.008,ask,375,5
929.008,bid,345,10
930.0,ask,722,1
930.0,bid,53,9
931.085,ask,636,4
931.085,bid,158,1
932.046,ask,530,2
932.046,bid,30,9
933.162,ask,370,4
933.162,bid,42,4
934.154,ask,781,4
934.154,bid,42,4
935.053,ask,471,1
935.053,bid,207,9
936.014,ask,541,1
936.014,bid,69,9
937.006,ask,365,1
937.006,bid,69,9
938.122,ask,710,4
938.122,bid,95,4
939.145,ask,527,1
939.145,bid,95,4
940.013,ask,527,1
940.013,bid,95,4
941.16,ask,368,1
941.16,bid,335,2
942.028,ask,780,4
942.028,bid,67,4
943.02,ask,780,4
943.02,bid,72,4
944.105,ask,484,4
944.105,bid,185,2
945.283,ask,555,5
945.283,bid,72,4
946.213,ask,690,2
946.213,bid,72,4
947.236,ask,370,5
947.236,bid,31,3
948.073,ask,681,4
948.073,bid,75,3
949.003,ask,380,5
949.003,bid,354,10
950.026,ask,795,2
950.026,bid,221,3
951.049,ask,775,2
951.049,bid,40,2
952.196,ask,757,5
952.196,bid,53,2
953.095,ask,775,2
953.095,bid,110,4
954.056,ask,371,4
954.056,bid,174,3
955.048,ask,475,2
955.048,bid,326,4
956.009,ask,376,2
956.009,bid,4,3
957.094,ask,370,5
957.094,bid,4,3
958.055,ask,368,5
958.055,bid,103,4
959.109,ask,708,1
959.109,bid,103,4
960.008,ask,375,2
960.008,bid,111,2
961.124,ask,369,2
961.124,bid,364,3
962.023,ask,376,5
962.023,bid,65,3
963.077,ask,698,2
963.077,bid,12,3
964.069,ask,698,2
964.069,bid,12,3
965.03,ask,368,1
965.03,bid,352,3
966.27,ask,494,2
966.27,bid,331,5
967.045,ask,374,3
967.045,bid,354,9
968.068,ask,690,2
968.068,bid,254,5
969.029,ask,371,5
969.029,bid,254,5
970.176,ask,371,5
970.176,bid,91,2
971.044,ask,722,2
971.044,bid,132,5
972.067,ask,722,2
972.067,bid,39,1
973.245,ask,642,1
973.245,bid,342,6
974.02,ask,373,5
974.02,bid,359,2
975.322,ask,373,5
975.322,bid,344,1
976.035,ask,723,1
976.035,bid,150,2
977.089,ask,763,1
977.089,bid,150,2
978.019,ask,622,4
978.019,bid,231,7
979.011,ask,705,1
979.011,bid,63,2
980.034,ask,367,3
980.034,bid,53,1
981.026,ask,707,1
981.026,bid,181,1
982.018,ask,760,4
982.018,bid,181,1
983.01,ask,630,1
983.01,bid,58,2
984.002,ask,374,4
984.002,bid,29,1
985.025,ask,375,3
985.025,bid,29,1
986.048,ask,675,1
986.048,bid,55,2
987.071,ask,368,4
987.071,bid,316,7
988.001,ask,548,3
988.001,bid,277,2
989.055,ask,368,4
989.055,bid,149,2
990.14,ask,371,1
990.14,bid,108,1
991.163,ask,368,4
991.163,bid,108,1
992.062,ask,376,3
992.062,bid,108,1
993.085,ask,374,1
993.085,bid,345,5
994.108,ask,623,1
994.108,bid,4,7
995.007,ask,755,1
995.007,bid,146,7
996.092,ask,381,3
996.092,bid,41,7
997.053,ask,704,1
997.053,bid,345,5
998.014,ask,516,3
998.014,bid,96,7
999.006,ask,800,3
999.006,bid,55,9
1000.153,ask,377,4
1000.153,bid,297,2
1001.052,ask,486,1
1001.052,bid,55,9
1002.075,ask,375,5
1002.075,bid,192,9
1003.16,ask,532,3
1003.16,bid,88,3
1004.028,ask,749,3
1004.028,bid,1,3
1005.02,ask,373,5
1005.02,bid,27,3
1006.012,ask,783,3
1006.012,bid,214,9
1007.035,ask,372,5
1007.035,bid,214,9
1008.213,ask,371,2
1008.213,bid,23,2
1009.05,ask,369,5
1009.05,bid,114,1
1010.042,ask,371,3
1010.042,bid,87,4
1011.003,ask,365,5
1011.003,bid,87,4
1012.119,ask,363,5
1012.119,bid,2,1
1013.018,ask,591,3
1013.018,bid,22,1
1014.227,ask,467,2
1014.227,bid,12,1
1015.064,ask,623,2
1015.064,bid,12,1
1016.025,ask,376,5
1016.025,bid,183,9
1017.048,ask,623,2
1017.048,bid,81,4
1018.009,ask,623,2
1018.009,bid,80,1
1019.001,ask,373,3
1019.001,bid,80,1
1020.024,ask,690,3
1020.024,bid,134,3
1021.109,ask,498,3
1021.109,bid,44,1
1022.07,ask,620,2
1022.07,bid,111,3
1023.0,ask,381,3
1023.0,bid,80,1
1024.023,ask,428,2
1024.023,bid,59,3
1025.046,ask,369,5
1025.046,bid,80,1
1026.069,ask,566,4
1026.069,bid,139,4
1027.061,ask,366,5
1027.061,bid,36,1
1028.084,ask,366,5
1028.084,bid,128,4
1029.014,ask,798,5
1029.014,bid,58,4
1030.037,ask,382,3
1030.037,bid,167,3
1031.122,ask,384,3
1031.122,bid,78,23
1032.021,ask,700,1
1032.021,bid,359,4
1033.075,ask,661,4
1033.075,bid,103,3
1034.16,ask,672,4
1034.16,bid,216,4
1035.028,ask,700,4
1035.028,bid,273,4
1036.02,ask,368,3
1036.02,bid,344,3
1037.043,ask,362,2
1037.043,bid,349,5
1038.128,ask,365,4
1038.128,bid,346,2
1039.151,ask,368,3
1039.151,bid,65,4
1040.05,ask,679,4
1040.05,bid,186,1
1041.073,ask,565,4
1041.073,bid,53,4
1042.065,ask,487,1
1042.065,bid,251,1
1043.026,ask,487,1
1043.026,bid,23,1
1044.049,ask,571,1
1044.049,bid,259,4
1045.041,ask,560,4
1045.041,bid,162,1
1046.095,ask,650,4
1046.095,bid,304,1
1047.025,ask,752,1
1047.025,bid,72,1
1048.079,ask,369,2
1048.079,bid,293,1
1049.04,ask,725,1
1049.04,bid,230,1
1050.063,ask,449,4
1050.063,bid,6,1
1051.024,ask,696,1
1051.024,bid,42,1
1052.078,ask,367,5
1052.078,bid,42,1
1053.101,ask,522,4
1053.101,bid,42,1
1054.031,ask,367,5
1054.031,bid,42,1
1055.023,ask,359,4
1055.023,bid,237,1
1056.015,ask,527,4
1056.015,bid,65,4
1057.038,ask,561,4
1057.038,bid,63,4
1058.03,ask,374,2
1058.03,bid,163,3
1059.084,ask,711,4
1059.084,bid,255,3
1060.045,ask,711,4
1060.045,bid,15,3
1061.068,ask,705,4
1061.068,bid,15,3
1062.029,ask,705,4
1062.029,bid,58,3
1063.207,ask,732,4
1063.207,bid,164,3
1064.075,ask,473,4
1064.075,bid,120,11
1065.067,ask,702,3
1065.067,bid,98,3
1066.059,ask,365,1
1066.059,bid,200,3
1067.206,ask,363,2
1067.206,bid,153,3
1068.012,ask,361,2
1068.012,bid,206,11
1069.035,ask,783,3
1069.035,bid,95,11
1070.027,ask,360,4
1070.027,bid,63,3
1071.081,ask,376,1
1071.081,bid,161,3
1072.011,ask,375,1
1072.011,bid,229,1
1073.003,ask,368,5
1073.003,bid,89,1
1074.088,ask,368,5
1074.088,bid,14,2
1075.08,ask,368,5
1075.08,bid,237,3
1076.041,ask,602,3
1076.041,bid,141,2
1077.002,ask,780,4
1077.002,bid,145,2
1078.056,ask,753,3
1078.056,bid,145,2
1079.017,ask,773,4
1079.017,bid,40,1
1080.009,ask,440,4
1080.009,bid,4,1
1081.001,ask,610,2
1081.001,bid,154,13
1082.117,ask,367,3
1082.117,bid,4,1
1083.016,ask,367,3
1083.016,bid,33,2
1084.07,ask,366,3
1084.07,bid,33,2
1085.031,ask,788,4
1085.031,bid,154,13
1086.023,ask,732,4
1086.023,bid,119,2
1087.015,ask,732,4
1087.015,bid,170,1
1088.007,ask,787,4
1088.007,bid,187,5
1089.154,ask,373,4
1089.154,bid,227,2
1090.053,ask,800,2
1090.053,bid,218,1
1091.107,ask,379,5
1091.107,bid,68,5
1092.13,ask,608,4
1092.13,bid,78,13
1093.091,ask,774,2
1093.091,bid,78,13
1094.083,ask,487,2
1094.083,bid,97,13
1095.013,ask,368,1
1095.013,bid,6,1
1096.036,ask,641,2
1096.036,bid,147,13
1097.152,ask,714,2
1097.152,bid,78,5
1098.051,ask,370,2
1098.051,bid,45,5
1099.012,ask,375,2
1099.012,bid,80,2
1100.004,ask,800,2
1100.004,bid,80,2
1101.182,ask,688,1
1101.182,bid,80,2
1102.019,ask,375,2
1102.019,bid,4,3
1103.011,ask,616,2
1103.011,bid,318,5
1104.003,ask,572,2
1104.003,bid,49,2
1105.181,ask,525,4
1105.181,bid,38,8
1106.173,ask,596,5
1106.173,bid,38,8
1107.072,ask,374,3
1107.072,bid,109,8
1108.033,ask,373,1
1108.033,bid,110,2
1109.118,ask,371,4
1109.118,bid,144,2
1110.048,ask,369,4
1110.048,bid,144,2
1111.071,ask,604,1
1111.071,bid,177,2
1112.001,ask,610,5
1112.001,bid,103,9
1113.055,ask,750,1
1113.055,bid,65,2
1114.016,ask,610,5
1114.016,bid,19,2
1115.039,ask,652,4
1115.039,bid,65,2
1116.0,ask,371,4
1116.0,bid,19,2
1117.023,ask,746,2
1117.023,bid,262,2
1118.139,ask,375,3
1118.139,bid,218,9
1119.007,ask,635,2
1119.007,bid,143,2
1120.061,ask,366,4
1120.061,bid,92,2
1121.053,ask,637,4
1121.053,bid,49,2
1122.045,ask,364,4
1122.045,bid,49,2
1123.037,ask,721,4
1123.037,bid,291,1
1124.029,ask,375,1
1124.029,bid,42,1
1125.052,ask,372,1
1125.052,bid,354,3
1126.137,ask,372,1
1126.137,bid,270,1
1127.005,ask,374,2
1127.005,bid,76,9
1128.059,ask,372,2
1128.059,bid,357,2
1129.02,ask,732,2
1129.02,bid,61,9
1130.291,ask,374,3
1130.291,bid,357,2
1131.004,ask,365,4
1131.004,bid,156,1
1132.027,ask,363,2
1132.027,bid,117,2
1133.05,ask,374,1
1133.05,bid,121,2
1134.011,ask,361,2
1134.011,bid,21,1
1135.034,ask,375,2
1135.034,bid,358,5
1136.026,ask,371,1
1136.026,bid,106,14
1137.08,ask,588,2
1137.08,bid,74,1
1138.01,ask,689,1
1138.01,bid,74,1
1139.095,ask,753,2
1139.095,bid,352,3
1140.025,ask,689,1
1140.025,bid,212,14
1141.234,ask,744,2
1141.234,bid,250,14
1142.009,ask,744,2
1142.009,bid,250,14
1143.001,ask,366,4
1143.001,bid,10,5
1144.055,ask,692,5
1144.055,bid,169,4
1145.016,ask,365,2
1145.016,bid,220,5
1146.225,ask,659,2
1146.225,bid,344,10
1147.0,ask,787,5
1147.0,bid,55,5
1148.023,ask,699,2
1148.023,bid,132,5
1149.046,ask,368,1
1149.046,bid,344,9
1150.038,ask,371,7
1150.038,bid,6,5
1151.061,ask,591,2
1151.061,bid,355,2
1152.239,ask,591,2
1152.239,bid,112,13
1153.045,ask,552,5
1153.045,bid,112,13
1154.037,ask,552,5
1154.037,bid,112,13
1155.401,ask,365,3
1155.401,bid,148,4
1156.176,ask,767,3
1156.176,bid,148,4
1157.292,ask,767,3
1157.292,bid,6,13
1158.16,ask,484,3
1158.16,bid,6,13
1159.09,ask,605,2
1159.09,bid,62,4
1160.206,ask,365,3
1160.206,bid,101,5
1161.012,ask,365,5
1161.012,bid,143,13
1162.035,ask,474,2
1162.035,bid,339,2
1163.275,ask,768,3
1163.275,bid,19,2
1164.019,ask,653,1
1164.019,bid,38,2
1165.042,ask,770,3
1165.042,bid,38,2
1166.034,ask,582,3
1166.034,bid,38,2
1167.026,ask,682,3
1167.026,bid,14,5
1168.173,ask,682,3
1168.173,bid,218,3
1169.01,ask,682,3
1169.01,bid,43,4
1170.002,ask,710,1
1170.002,bid,43,4
1171.056,ask,370,5
1171.056,bid,355,1
1172.017,ask,668,5
1172.017,bid,238,3
1173.04,ask,668,5
1173.04,bid,76,4
1174.094,ask,362,4
1174.094,bid,101,3
1175.086,ask,668,5
1175.086,bid,100,3
1176.078,ask,700,1
1176.078,bid,79,3
1177.07,ask,668,5
1177.07,bid,79,3
1178.031,ask,744,5
1178.031,bid,45,1
1179.023,ask,769,5
1179.023,bid,45,1
1180.046,ask,677,1
1180.046,bid,173,3
1181.131,ask,384,3
1181.131,bid,50,3
1182.154,ask,540,1
1182.154,bid,44,3
1183.022,ask,766,1
1183.022,bid,349,6
1184.014,ask,766,1
1184.014,bid,8,2
1185.192,ask,639,1
1185.192,bid,217,1
1186.06,ask,438,1
1186.06,bid,9,2
1187.021,ask,692,1
1187.021,bid,20,3
1188.013,ask,373,1
1188.013,bid,12,3
1189.005,ask,692,1
1189.005,bid,105,3
1190.059,ask,368,4
1190.059,bid,105,3
1191.02,ask,667,1
1191.02,bid,105,3
1192.043,ask,368,4
1192.043,bid,44,3
1193.128,ask,585,4
1193.128,bid,121,11
1194.058,ask,749,1
1194.058,bid,121,11
1195.081,ask,368,4
1195.081,bid,340,1
1196.135,ask,774,4
1196.135,bid,49,1
1197.003,ask,545,4
1197.003,bid,278,11
1198.057,ask,576,1
1198.057,bid,9,1
1199.018,ask,369,5
1199.018,bid,9,1
1200.165,ask,506,1
1200.165,bid,112,1
1201.064,ask,365,5
1201.064,bid,109,11
1202.056,ask,672,4
1202.056,bid,141,1
1203.017,ask,363,5
1203.017,bid,145,1
1204.009,ask,793,1
1204.009,bid,88,1
1205.001,ask,638,2
1205.001,bid,100,3
1206.055,ask,365,2
1206.055,bid,100,3
1207.295,ask,793,1
1207.295,bid,3,3
1208.039,ask,558,1
1208.039,bid,68,1
1209.062,ask,706,1
1209.062,bid,114,11
1210.023,ask,364,3
1210.023,bid,337,6
1211.356,ask,364,3
1211.356,bid,104,3
1212.038,ask,360,3
1212.038,bid,340,1
1213.03,ask,783,2
1213.03,bid,109,1
1214.115,ask,586,1
1214.115,bid,59,3
1215.014,ask,712,2
1215.014,bid,332,2
1216.006,ask,369,5
1216.006,bid,56,1
1217.029,ask,365,3
1217.029,bid,356,12
1218.021,ask,519,1
1218.021,bid,357,12
1219.075,ask,519,1
1219.075,bid,159,2
1220.005,ask,502,1
1220.005,bid,159,2
1221.09,ask,502,1
1221.09,bid,13,2
1222.02,ask,575,1
1222.02,bid,72,1
1223.012,ask,364,4
1223.012,bid,189,10
1224.159,ask,646,1
1224.159,bid,8,1
1225.089,ask,361,3
1225.089,bid,94,10
1226.143,ask,364,4
1226.143,bid,144,10
1227.011,ask,365,4
1227.011,bid,119,10
1228.003,ask,364,4
1228.003,bid,165,10
1229.15,ask,622,4
1229.15,bid,55,10
1230.049,ask,372,8
1230.049,bid,55,10
1231.041,ask,620,4
1231.041,bid,358,3
1232.002,ask,620,4
1232.002,bid,93,1
1233.025,ask,702,4
1233.025,bid,93,1
1234.017,ask,608,4
1234.017,bid,93,1
1235.071,ask,369,1
1235.071,bid,167,1
1236.032,ask,569,1
1236.032,bid,248,2
1237.055,ask,366,1
1237.055,bid,362,3
1238.016,ask,366,1
1238.016,bid,46,4
1239.132,ask,468,1
1239.132,bid,29,3
1240.124,ask,778,3
1240.124,bid,63,3
1241.271,ask,542,1
1241.271,bid,125,3
1242.077,ask,437,1
1242.077,bid,163,4
1243.007,ask,417,1
1243.007,bid,106,2
1244.061,ask,366,1
1244.061,bid,71,13
1245.053,ask,606,4
1245.053,bid,4,4
