Type,adjusted_time_minutes,ASK Price Predicted
ask,9466,96.45909
ask,9467,96.43891
ask,9468,96.42464
ask,9469,96.41481
ask,9470,96.408066
ask,9471,96.72613
ask,9472,96.53068
ask,9473,96.436775
ask,9474,96.43141
ask,9475,96.74645
ask,9476,96.94775
ask,9477,97.081
ask,9478,97.178215
ask,9479,97.250015
ask,9480,97.30136
ask,9481,97.33701
ask,9482,97.36139
ask,9483,97.37792
ask,9484,97.06622
ask,9485,96.86327
ask,9486,96.72793
ask,9487,96.55165
ask,9488,96.50598
ask,9489,96.47086
ask,9490,96.3152
ask,9491,96.34145
ask,9492,96.3577
ask,9493,96.36564
ask,9494,96.37167
ask,9495,96.37723
ask,9496,96.38189
ask,9497,96.3855
ask,9498,96.388176
ask,9499,96.39016
ask,9500,96.39161
ask,9501,96.39266
ask,9502,96.3934
ask,9503,96.39392
ask,9504,96.394264
ask,9505,96.348495
ask,9506,96.36454
ask,9507,96.374596
ask,9508,96.38011
ask,9509,96.38394
ask,9510,96.38694
ask,9511,96.389206
ask,9512,96.39081
ask,9513,96.39191
ask,9514,96.39263
ask,9515,96.39312
ask,9516,96.39344
ask,9517,96.39363
ask,9518,96.39376
ask,9519,96.39382
ask,9520,96.393845
ask,9521,96.39385
ask,9522,96.36909
ask,9523,96.07924
ask,9524,96.18791
ask,9525,96.255775
ask,9526,96.293594
ask,9527,96.32033
ask,9528,96.341415
ask,9529,96.3574
ask,9530,96.368866
ask,9531,96.376854
ask,9532,96.382355
ask,9533,96.064835
ask,9534,95.84035
ask,9535,95.70759
ask,9536,95.9319
ask,9537,95.74904
ask,9538,95.94883
ask,9539,96.08485
ask,9540,96.173805
ask,9541,96.23772
ask,9542,96.28507
ask,9543,96.31932
ask,9544,96.34337
ask,9545,96.35996
ask,9546,96.371315
ask,9547,96.37901
ask,9548,96.38418
ask,9549,96.387596
ask,9550,96.38981
ask,9551,96.39123
ask,9552,96.39208
ask,9553,96.3926
ask,9554,96.39288
ask,9555,96.393036
ask,9556,96.3931
ask,9557,96.39311
ask,9558,96.39311
ask,9559,96.39311
ask,9560,96.39311
ask,9561,96.39311
ask,9562,96.39313
ask,9563,96.39315
ask,9564,96.39317
ask,9565,96.39319
ask,9566,96.39323
ask,9567,96.393265
ask,9568,96.393295
ask,9569,96.393326
ask,9570,96.39336
ask,9571,96.39339
ask,9572,96.393425
ask,9573,96.39345
ask,9574,96.39348
ask,9575,96.39349
ask,9576,96.39351
ask,9577,96.39353
ask,9578,96.39355
ask,9579,96.39356
ask,9580,96.39357
ask,9581,96.39359
ask,9582,96.3936
ask,9583,96.35784
ask,9584,96.37024
ask,9585,96.37802
ask,9586,96.38232
ask,9587,96.38533
ask,9588,96.38771
ask,9589,96.38953
ask,9590,95.74953
ask,9591,95.330536
ask,9592,95.37075
ask,9593,95.69863
ask,9594,95.899925
ask,9595,96.03547
ask,9596,96.137924
ask,9597,95.89417
ask,9598,96.0612
ask,9599,96.17037
ask,9600,96.236046
ask,9601,96.281746
ask,9602,96.315865
ask,9603,96.223785
ask,9604,96.28173
ask,9605,96.31909
ask,9606,96.34115
ask,9607,96.35636
ask,9608,96.36768
ask,9609,96.37591
ask,9610,96.38162
ask,9611,96.38549
ask,9612,96.38808
ask,9613,96.38979
ask,9614,96.390915
ask,9615,96.391655
ask,9616,96.392136
ask,9617,96.39244
ask,9618,96.39263
ask,9619,96.39277
ask,9620,96.39285
ask,9621,96.39293
ask,9622,96.39298
ask,9623,96.39302
ask,9624,96.39307
ask,9625,96.393105
ask,9626,96.393135
ask,9627,96.39319
ask,9628,96.39323
ask,9629,96.393265
ask,9630,96.393295
ask,9631,96.07202
ask,9632,95.86187
ask,9633,96.042946
ask,9634,95.83021
ask,9635,96.006805
ask,9636,96.01792
ask,9637,96.13119
ask,9638,96.20955
ask,9639,96.26366
ask,9640,96.30275
ask,9641,96.33109
ask,9642,96.3512
ask,9643,96.365166
ask,9644,96.37475
ask,9645,96.38126
ask,9646,96.385635
ask,9647,96.388535
ask,9648,96.39042
ask,9649,96.391624
ask,9650,96.39238
ask,9651,96.28557
ask,9652,96.32297
ask,9653,96.34642
ask,9654,96.35933
ask,9655,96.368355
ask,9656,96.37549
ask,9657,96.33139
ask,9658,96.35244
ask,9659,96.36593
ask,9660,96.37373
ask,9661,96.379196
ask,9662,96.383385
ask,9663,96.38651
ask,9664,96.38873
ask,9665,96.390274
ask,9666,96.391335
ask,9667,96.39206
ask,9668,96.39255
ask,9669,96.39288
ask,9670,96.31265
ask,9671,96.34067
ask,9672,96.35826
ask,9673,96.367966
ask,9674,96.37478
ask,9675,96.38016
ask,9676,96.38425
ask,9677,96.38719
ask,9678,96.38924
ask,9679,96.39065
ask,9680,96.070305
ask,9681,95.86079
ask,9682,96.36501
ask,9683,96.04097
ask,9684,96.4703
ask,9685,96.43827
ask,9686,96.09587
ask,9687,95.88059
ask,9688,95.73802
ask,9689,95.95436
ask,9690,96.40904
ask,9691,96.38174
ask,9692,96.05309
ask,9693,95.85213
ask,9694,95.667244
ask,9695,95.586716
ask,9696,95.52403
ask,9697,95.47684
ask,9698,95.44386
ask,9699,96.06528
ask,9700,96.149506
ask,9701,95.888756
ask,9702,95.73496
ask,9703,95.637764
ask,9704,95.56493
ask,9705,95.50901
ask,9706,95.78923
ask,9707,95.64976
ask,9708,95.8811
ask,9709,96.36161
ask,9710,96.03316
ask,9711,95.73843
ask,9712,96.288055
ask,9713,96.63817
ask,9714,96.21697
ask,9715,96.600174
ask,9716,96.21556
ask,9717,95.95776
ask,9718,95.79105
ask,9719,95.6254
ask,9720,96.19596
ask,9721,96.24012
ask,9722,95.89998
ask,9723,95.74245
ask,9724,95.64205
ask,9725,95.56583
ask,9726,95.507835
ask,9727,95.466
ask,9728,96.08063
ask,9729,95.83896
ask,9730,96.32921
ask,9731,96.02059
ask,9732,96.46415
ask,9733,96.6534
ask,9734,96.238464
ask,9735,96.29818
ask,9736,96.662544
ask,9737,96.24647
ask,9738,96.29657
ask,9739,96.0138
ask,9740,96.46509
ask,9741,96.11204
ask,9742,95.814026
ask,9743,95.69066
ask,9744,95.6018
ask,9745,95.5756
ask,9746,96.04657
ask,9747,96.138565
ask,9748,96.20354
ask,9749,95.938934
ask,9750,96.09317
ask,9751,95.871666
ask,9752,96.04124
ask,9753,95.83048
ask,9754,95.68924
ask,9755,96.24218
ask,9756,96.27631
ask,9757,96.62136
ask,9758,96.1441
ask,9759,96.23407
ask,9760,96.61922
ask,9761,96.85956
ask,9762,96.37411
ask,9763,96.069145
ask,9764,95.874
ask,9765,95.73148
ask,9766,96.26832
ask,9767,96.61159
ask,9768,96.194435
ask,9769,95.926
ask,9770,95.77363
ask,9771,95.98341
ask,9772,96.10811
ask,9773,96.50825
ask,9774,96.77687
ask,9775,96.639534
ask,9776,96.24225
ask,9777,95.97743
ask,9778,95.80878
